city,shift_preference,avg_hours_per_day,avg_earnings_per_hour,experience_months,rating,daily_productivity,avg_combined_score,avg_motion_score,avg_audio_score,total_flags,risk_score,risk_label,source
Mumbai,evening,6.0,204,8,4.5,1190.2227523970637,0.9038255821390679,0.6963837983128393,0.9356252487303124,1.0,33.93025121420282,HIGH,synthetic
Delhi,morning,7.2,171,30,4.6,1170.8236850156936,0.6665676931683787,0.39132656807951127,0.36055079351497954,1.0,21.16313475079692,MEDIUM,synthetic
Pune,full_day,7.2,194,48,4.7,1408.9006726333987,0.2098932245085165,0.06531413843360857,0.3727267953570664,0.0,22.09646431304823,MEDIUM,synthetic
Pune,full_day,6.8,198,48,4.7,1855.6728219008187,0.07929738095056965,0.6210783552073497,0.0,0.0,33.83291615760348,HIGH,synthetic
Kolkata,evening,6.5,172,38,4.8,1540.178126081284,0.03452925344684254,0.04724272191944446,0.0,0.0,0.0,LOW,synthetic
Delhi,full_day,8.0,170,48,5.0,1527.8354375614003,0.09381727799116657,0.0,0.0,0.0,1.0998079623275454,LOW,synthetic
Delhi,evening,8.9,183,32,4.9,1190.4912233899404,0.0410292289514758,0.0,0.04601287034640663,3.0,0.0,LOW,synthetic
Kolkata,morning,9.5,197,44,4.4,1690.497100297662,0.7774782993115814,0.4470289554733905,0.005842445960648505,1.0,36.545203721219806,HIGH,synthetic
Chennai,full_day,7.3,182,17,4.6,1718.5484984300854,0.7804295214057368,0.0,0.0,0.0,2.319128963391184,LOW,synthetic
Chennai,full_day,7.8,192,34,4.6,1038.0,0.4603293779855214,0.5892082483751835,0.11812278253940894,6.0,32.88133046078265,HIGH,synthetic
Pune,full_day,7.8,179,31,4.4,1478.9498801667887,0.09430893225060898,0.013818743179857299,0.002261282238193301,0.0,1.2001390184514158,LOW,synthetic
Pune,evening,7.6,191,38,5.0,1581.7553210255412,0.13092143666398903,0.0054128513924337806,0.060454240896383085,0.0,0.0,LOW,synthetic
Bangalore,evening,8.0,177,15,4.4,1208.846021959171,0.5900934707454609,0.704904820709821,0.6825355399142464,1.0,15.588979028414093,LOW,synthetic
Mumbai,afternoon,6.0,181,25,4.8,1090.733908370987,0.906206859873437,0.8406761556203696,0.1896385307114945,3.0,18.61624110360258,LOW,synthetic
Mumbai,evening,8.9,179,30,4.7,1426.4399487915402,0.01940384497787096,0.019439781598842777,0.0,0.0,2.055783520210125,LOW,synthetic
Pune,evening,7.0,184,48,4.7,1473.7692404253798,0.0,0.06962443448997617,0.06438215453384288,0.0,0.0,LOW,synthetic
Delhi,afternoon,7.5,187,37,4.7,1376.0187017211879,0.6413808509867194,0.4293113006837035,0.09031611628948366,0.0,36.8,HIGH,synthetic
Kolkata,afternoon,6.0,175,48,4.8,1637.277032095779,0.4731991164889119,0.7740332096839735,0.1821453201683947,6.0,23.191438593646627,MEDIUM,synthetic
Delhi,morning,6.2,178,13,4.7,1325.1176073042254,0.5889619058306323,0.35570750728447675,0.6893216063592504,4.0,36.013339163241326,HIGH,synthetic
Hyderabad,evening,9.5,198,48,4.5,1379.890327667507,0.0,0.04326989824993592,0.015026500698569152,0.0,5.594703592773703,LOW,synthetic
Pune,evening,7.2,188,48,4.5,1616.3679805449567,0.5904561234796276,0.3555375932204774,0.2519065337973236,0.0,30.453041649395185,HIGH,synthetic
Pune,morning,6.6,170,39,4.8,1371.8450870740746,0.5927183465100552,0.0,0.0,0.0,1.2981950724496685,LOW,synthetic
Hyderabad,afternoon,6.9,170,10,4.4,1249.5864901575217,0.0,0.8019588911354392,0.4810667984030531,3.0,13.776639401420384,LOW,synthetic
Hyderabad,evening,7.9,176,12,4.9,1665.7076317824508,0.7657140447232311,0.35328783401834973,0.19573902955044736,0.0,24.42716213280311,MEDIUM,synthetic
Pune,full_day,6.0,193,27,4.6,1070.9249755105313,0.6814163736837362,0.8617214625570861,0.0,0.0,0.0,LOW,synthetic
Pune,afternoon,8.8,190,36,5.0,1089.5159720822808,0.06901534945405118,0.0,0.3849837577375069,4.0,24.517620195816065,MEDIUM,synthetic
Bangalore,afternoon,8.9,183,21,4.5,1565.0869160928607,0.6740660274779768,0.4312311429304409,0.0,2.0,30.36839789152684,HIGH,synthetic
Pune,afternoon,7.3,170,38,4.9,1345.5734925048976,0.0,0.0,0.02448314681825374,0.0,3.546723315905281,LOW,synthetic
Kolkata,full_day,6.0,170,42,4.7,1416.4327633417702,0.07430968167081947,0.1571979342718811,0.06117220568580429,0.0,0.0,LOW,synthetic
Ahmedabad,full_day,8.6,191,41,4.5,1300.6799994705507,0.6692099071638159,0.7532752593954172,0.0,0.0,0.0,LOW,synthetic
Ahmedabad,morning,8.4,190,23,4.6,1403.852179387335,0.6113566060513722,0.35133107987051926,0.39611535564998135,2.0,19.260707839453453,LOW,synthetic
Bangalore,morning,6.0,199,20,4.7,1480.515825168688,0.91,0.49417070705297195,0.8634095089482161,3.0,24.047384332004057,MEDIUM,synthetic
Pune,evening,7.1,170,25,4.9,1785.1291324319388,0.6901725188743508,0.2471477586502065,0.7163263282870067,7.0,25.26855505879229,MEDIUM,synthetic
Hyderabad,morning,8.1,171,12,4.6,1038.0,0.8110263660538893,0.39423240841832496,0.4922339748039139,3.0,36.8,HIGH,synthetic
Ahmedabad,evening,6.0,190,25,5.0,1362.029545135426,0.08683189410322731,0.12735090932325574,0.0,0.0,0.0,LOW,synthetic
Mumbai,full_day,8.2,181,45,4.6,1383.5358653459402,0.0,0.0,0.0,0.0,0.0,LOW,synthetic
Chennai,afternoon,7.7,170,38,4.7,1310.7304316763423,0.7672285754402051,0.31827356644737714,0.20354508840748486,0.0,13.294205019654163,LOW,synthetic
Hyderabad,afternoon,7.0,188,35,4.9,1397.750274356336,0.91,0.6020411143873319,0.46134335262863513,2.0,26.93782592458381,MEDIUM,synthetic
Kolkata,evening,8.9,187,8,4.5,1038.0,0.688686041541144,0.7150397404454902,0.05871804703628114,1.0,26.815745298593175,MEDIUM,synthetic
Delhi,evening,7.2,186,31,4.9,1182.698114226361,0.0,0.8733285234012743,0.0,4.0,3.7631619817546733,LOW,synthetic
Bangalore,morning,6.0,197,8,5.0,1375.7087505136185,0.8275305405656466,0.6033284313716992,0.6153434437377586,2.0,15.098456945651611,LOW,synthetic
Delhi,morning,8.4,197,30,4.7,1240.9405518607987,0.5993405271950581,0.7734428886964194,0.94,1.0,19.126089552724707,LOW,synthetic
Hyderabad,evening,6.0,176,17,4.9,1472.5418732063572,0.91,0.8923296846662482,0.8751060668537385,2.0,33.33439689402491,HIGH,synthetic
Ahmedabad,afternoon,8.7,185,19,4.6,1869.299002556176,0.7813559258644435,0.5022093801032207,0.8768141156346968,1.0,25.05521862221442,MEDIUM,synthetic
Ahmedabad,afternoon,6.9,170,35,4.6,1370.2013640617165,0.12144946219349381,0.0,0.052114164953338475,0.0,5.28552892373519,LOW,synthetic
Kolkata,evening,8.2,177,39,4.5,1625.357320756185,0.08986752433251002,0.0,0.0,0.0,0.0,LOW,synthetic
Bangalore,full_day,7.2,184,24,4.7,1184.829499808054,0.7724508513353465,0.8609186960657956,0.657658347749818,0.0,22.50326723692561,MEDIUM,synthetic
Pune,evening,8.2,192,17,5.0,1038.0,0.0,0.0984486432598289,0.0,0.0,2.8984937055890176,LOW,synthetic
Hyderabad,morning,6.2,178,48,4.6,1331.2019302990852,0.5523574933281838,0.8903317077383648,0.0,1.0,18.468097747231546,LOW,synthetic
Bangalore,evening,8.9,170,34,4.8,1537.3897271598846,0.40157689934820734,0.6944470421208082,0.3493499106082417,0.0,9.898911291638777,LOW,synthetic
Bangalore,morning,7.6,170,42,4.9,1673.3957546802053,0.91,0.8076343461134381,0.8889114942113896,0.0,8.722167422838556,LOW,synthetic
Hyderabad,full_day,7.8,178,25,4.4,1487.6780633533108,0.658703459630325,0.01393907342531222,0.7214421751467333,0.0,4.374979845545027,LOW,synthetic
Kolkata,full_day,6.5,176,41,4.9,1886.0,0.10831814614488158,0.0,0.0,0.0,0.0,LOW,synthetic
Kolkata,afternoon,7.2,189,10,4.7,1541.1326130824086,0.0,0.49751015638215473,0.46089486673807845,1.0,30.420423287462615,HIGH,synthetic
Delhi,full_day,9.4,195,28,4.4,1264.9063667085939,0.0,0.10066652215295618,0.0,0.0,2.314643275236712,LOW,synthetic
Ahmedabad,evening,6.0,192,13,4.9,1038.0,0.1388990709548633,0.7149029518297477,0.0,1.0,21.171667971183375,MEDIUM,synthetic
Ahmedabad,full_day,7.5,198,42,4.7,1648.1357797333305,0.006132361411627514,0.0,0.0,0.0,4.438207705732094,LOW,synthetic
Delhi,full_day,8.1,189,27,4.9,1662.665675579855,0.0,0.16807880995973495,0.0,1.0,0.0,LOW,synthetic
Pune,afternoon,7.8,184,21,4.9,1038.0,0.11549891716960625,0.0,0.2217973939851085,0.0,0.0,LOW,synthetic
Pune,morning,6.2,179,8,4.7,1197.808664469057,0.7701094421578316,0.94,0.3606946872919145,1.0,36.8,HIGH,synthetic
Pune,afternoon,9.5,194,29,4.8,1553.3742212227248,0.065720240287661,0.0,0.0,0.0,0.0,LOW,synthetic
Bangalore,morning,7.1,205,8,4.8,1294.3895897902019,0.8288172465849895,0.010523132670937473,0.011452407234538949,4.0,36.8,HIGH,synthetic
Mumbai,evening,7.7,170,40,5.0,1603.682893404469,0.6927385923437424,0.4169101528411304,0.3498330552269924,2.0,0.0,LOW,synthetic
Hyderabad,afternoon,6.7,185,31,4.6,1200.2589682892417,0.8638086163039265,0.9238508316201193,0.7175423811099504,1.0,20.62121814233398,MEDIUM,synthetic
Ahmedabad,morning,8.6,183,27,4.6,1286.4988449369764,0.91,0.4913836083355056,0.0030872715548979635,1.0,30.81355335364843,HIGH,synthetic
Pune,evening,7.6,170,33,4.7,1099.2771205912013,0.91,0.6455072570869715,0.34027921394868177,2.0,12.997345628221181,LOW,synthetic
Mumbai,afternoon,7.4,172,19,5.0,1038.0,0.06413800477339507,0.09199996961265236,0.10806683876167467,0.0,30.923168365574973,HIGH,synthetic
Chennai,evening,7.9,186,37,5.0,1552.5079026851558,0.1827416506623139,0.94,0.049246681195464714,1.0,16.236607812735787,LOW,synthetic
Pune,full_day,6.9,173,44,4.4,1235.215465497582,0.0,0.08050240021261217,0.0,0.0,3.7630259521826046,LOW,synthetic
Mumbai,morning,8.2,183,31,4.7,1585.2609374436854,0.6582057416378834,0.42629039451765544,0.18508301258172905,6.0,31.03219345687151,HIGH,synthetic
Hyderabad,afternoon,6.7,194,32,4.8,1275.9645544069085,0.10507490090173811,0.11658430469288103,0.0021071394566039704,0.0,0.0,LOW,synthetic
Bangalore,afternoon,8.3,203,32,4.5,1552.6428922869552,0.06344688575854972,0.0,0.11794985071322674,0.0,3.121831865307522,LOW,synthetic
Ahmedabad,evening,9.0,170,29,4.8,1187.7899539643452,0.6048547379194532,0.12488349486286887,0.796899268874885,1.0,12.0754770291907,LOW,synthetic
Mumbai,evening,8.8,183,34,5.0,1426.819304316914,0.0,0.0,0.0,2.0,3.959241417995954,LOW,synthetic
Pune,morning,8.2,196,17,4.6,1426.778787915035,0.7566446137902741,0.40426195699317063,0.8759108894842745,1.0,22.2311053837679,MEDIUM,synthetic
Mumbai,morning,9.5,183,48,4.6,1230.3930311915708,0.02749494809304726,0.0,0.05908461594580208,0.0,4.786284366589419,LOW,synthetic
Pune,afternoon,7.4,180,35,4.9,1398.3856393075885,0.91,0.8229358494711484,0.94,3.0,30.099080958317565,HIGH,synthetic
Kolkata,morning,6.6,205,8,4.9,1741.5844117929669,0.2677483927856189,0.4584814405148782,0.5310267843022285,1.0,30.11202780721709,HIGH,synthetic
Kolkata,evening,7.8,170,15,4.6,1118.6867208763395,0.91,0.94,0.1955773681707355,2.0,4.1031496091768656,LOW,synthetic
Hyderabad,evening,7.9,191,30,5.0,1373.4223966114268,0.7262391229103926,0.94,0.3152792229778505,1.0,36.8,HIGH,synthetic
Kolkata,afternoon,8.2,170,8,4.7,1716.9984051221531,0.7062964039808456,0.94,0.94,1.0,20.7658050408777,MEDIUM,synthetic
Bangalore,evening,7.1,170,48,4.8,1447.4429593887032,0.0,0.20447213540793752,0.9131119430572605,0.0,0.0,LOW,synthetic
Pune,morning,8.7,177,48,4.9,1188.6090268670662,0.37414327650612655,0.22947835106387726,0.1977403844464305,2.0,36.8,HIGH,synthetic
Bangalore,full_day,9.1,173,45,4.8,1383.6876368839232,0.0,0.7004413481818677,0.0,3.0,0.0,LOW,synthetic
Hyderabad,full_day,9.2,189,43,5.0,1403.9639770883573,0.0,0.054147839726156444,0.0,0.0,2.4810456616659082,LOW,synthetic
Delhi,full_day,7.6,183,32,4.9,1365.9656923152836,0.8038154985786057,0.2240319019081186,0.3337816167621609,2.0,31.660923228609363,HIGH,synthetic
Pune,afternoon,7.5,173,32,4.7,1827.8642875570013,0.8763722010217861,0.34359310987271013,0.94,4.0,9.0145476048116,LOW,synthetic
Chennai,morning,6.9,170,32,4.9,1179.9464302092213,0.6292553287330682,0.8102557550433858,0.0,4.0,14.356535075411367,LOW,synthetic
Bangalore,afternoon,6.9,173,48,4.6,1437.652712706385,0.6253634994850965,0.7754306753992617,0.18981733209291074,1.0,18.986503124406365,LOW,synthetic
Kolkata,full_day,6.8,180,36,5.0,1444.0126366839133,0.4606121003850471,0.94,0.8795388565117039,1.0,29.547638486403915,MEDIUM,synthetic
Ahmedabad,evening,7.0,202,19,5.0,1038.0,0.31831586435311626,0.84949036349348,0.43317216918337165,0.0,0.0,LOW,synthetic
Delhi,morning,9.2,189,20,4.7,1316.1445875972715,0.38102465063764435,0.37353243367827893,0.6130753178083035,1.0,15.972490863618406,LOW,synthetic
Kolkata,afternoon,8.0,191,34,4.4,1406.3381091959948,0.7267467544758485,0.6398831694072026,0.7112280326158941,3.0,36.8,HIGH,synthetic
Bangalore,full_day,8.0,170,30,4.8,1038.0,0.0459208079564635,0.12775252694929473,0.0454896532102188,0.0,0.8908760432065639,LOW,synthetic
Delhi,morning,8.2,177,30,4.6,1616.727800067289,0.5674274022463532,0.30038257198451734,0.6556444516530929,4.0,24.713750100865997,MEDIUM,synthetic
Pune,morning,6.4,186,48,4.8,1646.3044031750032,0.1463628555970436,0.0,0.0039047088822563103,0.0,0.2616691000338798,LOW,synthetic
Kolkata,full_day,8.1,183,30,5.0,1039.866682156047,0.8127351278092643,0.5226345074420881,0.04097100344649975,1.0,2.9689033929261974,LOW,synthetic
Kolkata,evening,6.8,180,19,4.9,1874.712040771733,0.91,0.516386542719737,0.94,5.0,21.848963359045253,MEDIUM,synthetic
Hyderabad,afternoon,6.3,188,20,4.6,1207.088627682715,0.046185300522322933,0.09041083798961201,0.0,1.0,1.499461920393177,LOW,synthetic
Ahmedabad,morning,6.0,184,18,4.7,1349.2311572424526,0.25267813951331164,0.8140783884709751,0.1018399540515682,1.0,24.54120462837234,MEDIUM,synthetic
Ahmedabad,afternoon,6.2,189,8,4.4,1266.2227123757243,0.7804971525584193,0.4942583102718331,0.4721662140962676,3.0,25.551594280754525,MEDIUM,synthetic
Mumbai,afternoon,6.9,189,27,5.0,1258.6112167126917,0.07123587417711745,0.0,0.0,0.0,4.163039607779817,LOW,synthetic
Ahmedabad,full_day,8.0,184,48,4.8,1215.7206094065514,0.0,0.0,0.0,0.0,0.0,LOW,synthetic
Bangalore,evening,7.1,180,32,4.7,1458.3268409795014,0.44446063633826405,0.5297675398783701,0.509246708749437,3.0,26.418982340448316,MEDIUM,synthetic
Bangalore,morning,8.5,170,20,4.6,1038.0,0.056197083986410684,0.0,0.0,4.0,4.4419211897599284,LOW,synthetic
Delhi,afternoon,6.0,189,20,5.0,1449.461990089211,0.8703752048395236,0.5365899677121018,0.94,0.0,31.474024303668084,HIGH,synthetic
Hyderabad,afternoon,6.0,170,8,4.7,1128.2719305719868,0.5775774202901807,0.94,0.30925457730300604,6.0,13.052544464623244,LOW,synthetic
Delhi,afternoon,9.2,182,16,4.7,1430.5715073255199,0.91,0.5467850040020149,0.94,1.0,21.174802925178497,MEDIUM,synthetic
Bangalore,afternoon,7.4,182,38,4.9,1628.6983475401491,0.10512615243537558,0.0,0.0,0.0,0.03304748469748266,LOW,synthetic
Delhi,full_day,6.8,183,11,4.8,1427.2708515111726,0.7360495886434705,0.5979003419415103,0.2588571507511147,0.0,26.66984470284275,MEDIUM,synthetic
Chennai,morning,7.4,193,18,4.6,1259.1306126426778,0.0,0.10866577023446483,0.03910536259083952,0.0,0.0961275610577763,LOW,synthetic
Ahmedabad,morning,7.6,174,40,4.9,1360.951512634329,0.510124501483292,0.729139836478103,0.5403276482447771,1.0,36.331714031513755,HIGH,synthetic
Hyderabad,full_day,6.3,198,23,4.7,1399.2843253393837,0.0,0.07971543699936859,0.0,0.0,0.0,LOW,synthetic
Hyderabad,morning,8.5,183,48,4.9,1273.2351136668592,0.91,0.9165035542730351,0.5396034290692259,1.0,19.46526805206594,LOW,synthetic
Kolkata,evening,8.2,170,31,4.8,1442.3333029460282,0.0,0.0,0.0,0.0,30.94499173418373,HIGH,synthetic
Pune,morning,7.3,185,8,4.4,1055.0713506510433,0.821310433511285,0.6371848286083187,0.8562671706874816,4.0,34.20482909407431,HIGH,synthetic
Ahmedabad,full_day,9.5,188,48,4.7,1450.059156101486,0.0,0.08904479494137267,0.0,0.0,3.880069330293627,LOW,synthetic
Kolkata,evening,9.3,170,20,4.8,1218.5488530955795,0.7001504784601006,0.6098144085741172,0.94,6.0,24.338950140247277,MEDIUM,synthetic
Pune,morning,7.3,175,41,5.0,1098.2699249707568,0.863104282002591,0.94,0.18802299898519048,2.0,27.189394128859384,MEDIUM,synthetic
Ahmedabad,evening,6.0,170,8,4.9,1235.016124213781,0.91,0.3571590225692226,0.7154903961205488,0.0,16.358028010881245,LOW,synthetic
Ahmedabad,morning,8.0,170,45,4.6,1282.6686918334071,0.8455795489585125,0.5513755512343047,0.030707385497945786,2.0,28.292390837398944,MEDIUM,synthetic
Bangalore,full_day,7.7,170,18,4.6,1859.4446159021536,0.012031708423733708,0.03870116773308732,0.03899085750414687,0.0,0.0,LOW,synthetic
Delhi,morning,7.0,170,41,4.6,1256.0253816394638,0.0,0.0,0.0,0.0,0.0,LOW,synthetic
Kolkata,morning,6.4,190,8,4.7,1294.0556337509724,0.7243522076286993,0.03865313558401806,0.3527789713785182,2.0,32.21072309793374,HIGH,synthetic
Chennai,evening,8.2,197,48,4.8,1472.2226690673415,0.47973768224999846,0.6165088090762422,0.0,2.0,0.0,LOW,synthetic
Hyderabad,full_day,6.8,170,40,4.5,1405.3806601360295,0.699158998721646,0.09418934384944166,0.5927456405073775,0.0,25.656118028059403,MEDIUM,synthetic
Pune,afternoon,6.5,170,8,4.8,1241.788171459237,0.91,0.678590450550792,0.763697137846014,1.0,13.027828144950039,LOW,synthetic
Kolkata,morning,6.2,191,21,4.9,1362.05384752942,0.721186912045486,0.5568704977783608,0.23146742802749848,1.0,21.494282817010983,MEDIUM,synthetic
Ahmedabad,afternoon,8.9,176,24,4.6,1346.5557256381062,0.11309685626823324,0.49625863508914986,0.9048568464535507,0.0,25.142687979822675,MEDIUM,synthetic
Delhi,evening,8.7,193,38,5.0,1387.8132711955504,0.019173560346219778,0.0,0.0,0.0,2.246125467461521,LOW,synthetic
Mumbai,evening,8.0,170,32,4.5,1732.1477707982738,0.3637194624872591,0.10180139384263565,0.011376280257939575,3.0,34.890513916866375,HIGH,synthetic
Kolkata,evening,7.1,191,32,4.7,1206.2756547130014,0.7785848239413494,0.6538667730773001,0.18808740384007971,3.0,20.57632659869314,MEDIUM,synthetic
Pune,morning,6.6,174,33,4.6,1525.765306777126,0.6088591011431497,0.94,0.0,0.0,2.2036378018774534,LOW,synthetic
Hyderabad,afternoon,7.0,170,23,4.9,1295.0008404944801,0.10474295586087184,0.0,0.0,0.0,0.0,LOW,synthetic
Bangalore,evening,8.3,173,12,4.9,1402.7767717273296,0.6934371108863046,0.09766497755909083,0.94,4.0,4.28545266078102,LOW,synthetic
Pune,morning,6.0,192,8,4.8,1084.2099755554336,0.7398879741292409,0.94,0.1922838908735373,4.0,35.489538290701105,HIGH,synthetic
Bangalore,afternoon,9.1,198,48,4.9,1286.629860589652,0.91,0.8183753725441025,0.6548405704241655,1.0,19.309886775981948,LOW,synthetic
Hyderabad,afternoon,7.0,170,31,4.6,1706.9301159150336,0.0,0.01031475897628769,0.03369842965128696,0.0,0.7396781464384764,LOW,synthetic
Ahmedabad,full_day,9.5,170,42,4.6,1291.0596782551065,0.05514901651104417,0.0,0.02154299578720126,0.0,0.0,LOW,synthetic
Mumbai,afternoon,7.3,182,40,5.0,1390.964458913744,0.0,0.11261009089555155,0.0,0.0,0.0,LOW,synthetic
Delhi,afternoon,7.3,183,22,5.0,1431.996898685722,0.035642672353190734,0.0,0.2363192387877372,0.0,0.06569865312071158,LOW,synthetic
Delhi,afternoon,7.5,170,28,4.9,1288.6707566707062,0.1960401789382108,0.47388711703245123,0.7314289745994101,2.0,3.5656499198691893,LOW,synthetic
Mumbai,full_day,7.1,181,44,4.9,1413.0185563596767,0.0,0.0,0.03334368923779179,0.0,3.9802479182264476,LOW,synthetic
Delhi,morning,6.2,170,31,4.8,1372.7913424338321,0.8219392394717089,0.7559263922206924,0.48826269375875975,2.0,20.39711942593279,MEDIUM,synthetic
Hyderabad,full_day,7.5,186,29,4.9,1571.8541693081304,0.02390976789236338,0.010087885940136905,0.04260518173338449,0.0,15.600040348118357,LOW,synthetic
Pune,morning,9.0,186,48,4.4,1038.0,0.4911421938966473,0.9278661074512234,0.475397158521086,6.0,19.825749582925795,LOW,synthetic
Ahmedabad,evening,9.1,190,21,4.7,1480.485771471384,0.0,0.06804024374760176,0.0,0.0,3.7740858550331,LOW,synthetic
Kolkata,evening,6.2,185,48,4.8,1403.820607974651,0.7593443961452531,0.06587770056269604,0.6181829815074942,7.0,36.8,HIGH,synthetic
Chennai,afternoon,7.8,192,17,4.7,1392.1838575341121,0.91,0.20467178298976207,0.5304248742960366,1.0,26.138987643706397,MEDIUM,synthetic
Pune,morning,6.0,196,12,4.8,1038.0,0.8110974560525792,0.6161306785962359,0.6738026765837349,1.0,24.786646941032764,MEDIUM,synthetic
Pune,afternoon,7.4,182,18,4.5,1088.6330270361818,0.91,0.44940457694514735,0.13241343209177497,2.0,26.794448963720534,MEDIUM,synthetic
Hyderabad,full_day,8.2,191,40,4.6,1318.6860720894276,0.11108610734838058,0.0,0.07177664741416728,0.0,4.635669629829686,LOW,synthetic
Mumbai,full_day,6.9,195,48,4.9,1683.1610067164859,0.7665089671197755,0.94,0.5823575429197833,2.0,0.0,LOW,synthetic
Pune,evening,7.4,183,39,5.0,1332.7542378584412,0.029618545979426713,0.5454085826891487,0.04722007381310584,1.0,0.0,LOW,synthetic
Delhi,morning,8.8,187,27,4.7,1751.5594678176233,0.0,0.017708951229681174,0.10722497648691916,0.0,29.061484464172647,MEDIUM,synthetic
Kolkata,evening,8.0,179,47,4.5,1191.9772940375024,0.06643406750582095,0.0,0.0,0.0,0.0,LOW,synthetic
Kolkata,morning,6.0,189,8,5.0,1380.0905487863108,0.91,0.6517581843357952,0.3946794043960802,0.0,36.8,HIGH,synthetic
Ahmedabad,morning,6.4,181,9,4.4,1200.7638542764603,0.91,0.3754880138813927,0.18756675464689254,1.0,29.999769236559246,MEDIUM,synthetic
Kolkata,morning,6.9,192,39,4.8,1038.0,0.8109565004254676,0.7463415281310433,0.6059464892016901,1.0,28.477862683989464,MEDIUM,synthetic
Delhi,afternoon,9.1,177,48,4.7,1475.948652992864,0.06942171227938211,0.031740716912199915,0.028811764345358357,0.0,1.7776157852592684,LOW,synthetic
Delhi,morning,6.9,177,14,4.8,1431.8639996085492,0.0,0.009631645854598426,0.031885288047521824,0.0,0.0,LOW,synthetic
Pune,morning,6.4,182,24,4.7,1038.0,0.6666374937521299,0.44886866155946503,0.4284475666681057,0.0,22.325880628197194,MEDIUM,synthetic
